date,"Soybean oil, Brazil, fob","Soybean oil, Argentina, fob","Sunoil, EU, fob N.W.Eur. ports","Sunoil, Arg., fob","Sunoil, Ukraine, fob","Rape oil, Dutch, fob ex-mill","Palm olein RBD, Mal., fob","Palmkernel oil, Mal., cif Rot.","Coconut oil, Phil., cif Rot.","Пальмовое масло   RBD, FOB Малайзия , usd/тн "
2010-02-12,-0.008343265792610244,-0.00835322195704058,0.0,0.0,0.0,-0.010022271714922093,0.0037974683544304,0.005649717514124353,0.0064102564102563875,-0.009316770186335366
2010-02-15,0.0,0.0,0.0,-0.011627906976744207,0.0,-0.004499437570303688,0.0,0.0,0.0,0.00940438871473348
2010-02-16,0.02524038461538458,0.025270758122743597,0.0052631578947368585,0.0,-0.005649717514124242,0.01016949152542379,0.0,0.00561797752808979,0.006369426751592355,0.006211180124223503
2010-02-17,-0.010550996483001174,-0.010563380281690127,0.005235602094240788,0.0,0.0,0.01342281879194629,0.027742749054224358,0.011173184357541999,0.018987341772152,0.0030864197530864335
2010-02-18,-0.0035545023696682554,-0.003558718861209953,-0.00520833333333337,-0.00588235294117645,-0.005681818181818232,-0.004415011037527616,-0.018404907975460127,-0.0055248618784530246,0.0,-0.009230769230769265
2010-02-19,-0.0011890606420927874,-0.0035714285714285587,-0.005235602094240788,0.0,0.0,-0.011086474501108667,0.006250000000000089,0.005555555555555536,0.0,0.009316770186335477
2010-02-22,0.0071428571428571175,0.005973715651135025,0.0052631578947368585,0.00591715976331364,0.011428571428571344,0.02578475336322872,0.003726708074534235,0.016574585635359185,0.01863354037267073,0.0
2010-02-23,-0.009456264775413725,-0.01187648456057011,0.0,0.0,-0.011299435028248594,-0.01857923497267755,0.006188118811881083,0.010869565217391353,0.018292682926829285,0.012307692307692353
2010-02-24,0.014319809069212486,0.015625,-0.005235602094240788,-0.00588235294117645,-0.005714285714285672,-0.012249443207126953,-0.012300123001230068,-0.005376344086021501,0.011976047904191711,-0.003039513677811523
2010-02-25,-0.012941176470588234,-0.011834319526627168,0.0,0.0,0.0,-0.007891770011273946,-0.0062266500622665255,0.0108108108108107,0.00591715976331364,0.0060975609756097615
2010-02-26,0.013110846245530494,0.011976047904191711,-0.0052631578947368585,0.00591715976331364,-0.005747126436781658,-0.005681818181818232,0.0,-0.005347593582887722,0.0117647058823529,0.003030303030302939
2010-03-01,-0.00588235294117645,-0.00591715976331364,0.010582010582010692,0.00588235294117645,0.005780346820809301,0.00914285714285712,0.015037593984962516,0.016129032258064502,0.023255813953488413,-0.015105740181268867
2010-03-02,0.0011834319526626835,0.0011904761904761862,-0.02617801047120416,-0.005847953216374324,-0.005747126436781658,0.01245753114382775,-0.0024691358024691024,0.0,0.0,0.006134969325153339
2010-03-03,0.0011820330969267712,0.00356718192627814,0.0,0.00588235294117645,0.0,-0.004474272930648726,0.0024752475247524774,0.02645502645502651,0.022727272727272707,0.0030487804878047697
2010-03-04,-0.008264462809917328,-0.008293838862559189,0.02473118279569886,0.0,0.0,0.003370786516853963,0.006172839506172867,0.020618556701030855,0.03333333333333344,-0.003039513677811523
2010-03-05,0.0035714285714285587,0.0035842293906809264,0.0020986358866736943,0.005847953216374213,0.005780346820809301,0.026875699888017968,0.018404907975460016,0.010101010101010166,0.010752688172043001,-0.018292682926829285
2010-03-08,0.005931198102016699,0.005952380952380931,0.005235602094240788,0.005813953488372103,0.005747126436781658,0.009814612868048078,0.01807228915662651,0.020000000000000018,0.02127659574468077,0.0
2010-03-09,0.0,0.0,0.0,0.0,0.0,-0.02591792656587477,-0.00591715976331364,-0.019607843137254943,-0.01041666666666663,-0.0031055900621117516
2010-03-10,0.014150943396226356,0.013017751479289963,0.0031250000000000444,-0.017341040462427793,0.0,0.011086474501108556,0.005952380952380931,0.014999999999999902,0.010526315789473717,0.0031152647975076775
2010-03-11,-0.025581395348837188,-0.025700934579439227,0.0020768431983384517,0.00588235294117645,0.0,-0.004385964912280715,-0.014201183431952646,-0.0049261083743842304,0.0,0.012422360248447228
2010-03-12,-0.021479713603818618,-0.01918465227817745,-0.005181347150259086,0.0,0.011428571428571344,0.0,-0.0036014405762304635,-0.014851485148514865,-0.01041666666666663,0.012269938650306678
2010-03-15,-0.02195121951219514,-0.022004889975550168,0.0,0.0,-0.005649717514124242,-0.0066079295154185536,-0.02048192771084334,-0.01005025125628145,-0.010526315789473717,0.0
2010-03-16,0.016209476309226867,0.016250000000000098,0.0,-0.005847953216374324,-0.005681818181818232,0.003325942350332678,0.0,0.015228426395939021,0.005319148936170137,-0.00303030303030305
2010-03-17,0.012269938650306678,0.013530135301353052,0.0,0.0117647058823529,-0.005714285714285672,0.011049723756906049,0.006150061500614923,0.014999999999999902,0.010582010582010692,-0.006079027355623046
2010-03-18,-0.010909090909090868,-0.012135922330097082,-0.00520833333333337,0.0,0.0,-0.02950819672131144,-0.0158924205378973,-0.024630541871921152,-0.03141361256544506,0.003058103975535076
2010-03-19,0.003676470588235281,0.0036855036855036882,-0.005235602094240788,-0.005813953488372103,-0.005747126436781658,0.006756756756756799,0.008695652173912993,0.02020202020202011,0.0,0.0
2010-03-22,0.009768009768009733,0.009791921664626724,0.0,0.005847953216374213,0.005780346820809301,-0.005592841163310935,0.0,0.0,0.0,-0.009146341463414642
2010-03-23,-0.00241837968561065,-0.00242424242424244,0.0,-0.005813953488372103,-0.011494252873563204,0.003374578177727683,0.00738916256157629,0.004950495049504955,-0.01621621621621616,0.003076923076922977
2010-03-24,-0.012121212121212088,-0.012150668286755817,0.0,0.0,0.0,-0.010089686098654682,-0.009779951100244544,-0.029556650246305383,-0.027472527472527486,-0.009202453987730008
2010-03-25,-0.009815950920245453,-0.009840098400983988,0.0,0.0,0.005813953488372103,0.01245753114382775,0.0037037037037037646,0.010152284263959421,0.011299435028248483,-0.006191950464396245
2010-03-26,0.0074349442379182396,0.007453416149068248,-0.021052631578947323,-0.005847953216374324,-0.005780346820809301,0.01230425055928408,-0.0036900369003689537,-0.005025125628140725,-0.011173184357541888,0.02180685358255441
2010-03-29,0.007380073800737907,0.007398273736128225,-0.005376344086021501,0.0,-0.005813953488372103,0.0044198895027625085,0.006172839506172867,0.0,-0.005649717514124242,-0.009146341463414642
2010-03-30,-0.0146520146520146,-0.014687882496939975,0.00540540540540535,0.0,0.0,0.0011001100110010764,0.0,0.010101010101010166,0.011363636363636465,0.0
2010-03-31,-0.01115241635687736,-0.011180124223602483,0.0,0.0,0.0,-0.01318681318681314,-0.0024539877300613355,0.004999999999999893,0.011235955056179803,-0.009230769230769265
2010-04-01,0.018796992481203034,0.018844221105527748,0.010752688172043001,0.0,-0.005847953216374324,0.00445434298440972,-0.009840098400983988,-0.00497512437810943,0.005555555555555536,-0.024844720496894457
2010-04-05,0.011070110701107083,0.011097410604192337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019108280254777066
2010-04-06,0.0036496350364962904,0.003658536585365857,0.0,0.0117647058823529,0.00588235294117645,0.014412416851441234,0.003726708074534235,0.010000000000000009,0.005524861878453136,-0.012499999999999956
2010-04-07,0.00484848484848488,0.004860267314702238,0.005319148936170137,0.005813953488372103,0.005847953216374213,0.0010928961748633004,0.014851485148514865,0.0,0.0,0.012658227848101333
2010-04-08,-0.0024125452352231624,-0.00241837968561065,-0.005291005291005346,0.0,0.008139534883720989,0.0010917030567685337,-0.0060975609756097615,0.0,-0.005494505494505475,-0.009375000000000022
2010-04-09,0.0036275695284160303,0.0036363636363636598,0.005319148936170137,0.0,-0.0023068050749711633,0.0065430752453652374,0.006134969325153339,0.0,0.005524861878453136,0.0
2010-04-12,-0.009638554216867434,-0.012077294685990392,0.0,-0.005780346820809301,-0.005780346820809301,0.015167930660888507,0.0060975609756097615,0.004950495049504955,0.005494505494505475,-0.012618296529968487
2010-04-13,0.0036496350364962904,0.003667481662591676,-0.010582010582010581,-0.005813953488372103,-0.005813953488372103,-0.021344717182497308,-0.012121212121212088,0.009852216748768461,0.010928961748633892,0.009584664536741228
2010-04-14,-0.00242424242424244,-0.0024360535931789995,-0.016042780748663055,0.0,-0.011695906432748537,0.0021810250817884125,0.0,0.0,0.0108108108108107,0.006329113924050667
2010-04-15,0.002430133657351119,0.0024420024420024333,0.005434782608695565,0.0,-0.00591715976331364,-0.005440696409140355,0.0036809815950920033,-0.004878048780487809,0.005347593582887722,-0.0031446540880503138
2010-04-16,-0.00484848484848488,-0.008526187576126665,-0.00540540540540535,-0.005847953216374324,0.0,0.0,0.0,0.004901960784313708,0.02127659574468077,0.0
2010-04-19,-0.023142509135200995,-0.023341523341523396,0.0,0.0,0.0,-0.007658643326039383,-0.009779951100244544,-0.009756097560975618,-0.01041666666666663,0.003154574132492094
2010-04-20,0.0037406483790523026,0.002515723270440251,-0.0021739130434782483,0.0,0.0,-0.0011025358324145973,0.0,0.009852216748768461,0.010526315789473717,0.0062893081761006275
2010-04-21,-0.00248447204968949,-0.0037641154328732496,-0.014161220043573008,-0.00588235294117645,-0.005952380952380931,-0.01876379690949226,-0.0024691358024691024,0.0,-0.00520833333333337,-0.015625
2010-04-22,0.008717310087173136,0.007556675062972307,0.005524861878453136,0.00591715976331364,-0.005988023952095856,0.006749156355455588,0.0024752475247524774,-0.004878048780487809,-0.005235602094240788,0.0
2010-04-23,0.012345679012345734,0.012499999999999956,0.0,0.0,0.0,0.003351955307262511,0.006172839506172867,0.009803921568627416,0.021052631578947434,-0.0031746031746031633
2010-04-26,-0.0012195121951219523,-0.0012345679012345512,0.005494505494505475,0.00588235294117645,0.006024096385542244,0.00111358574610243,0.018404907975460016,0.0,0.0,-0.006369426751592355
2010-04-27,0.004884004884004867,0.006180469715698411,0.005464480874316946,0.005847953216374213,0.0059880239520957446,0.007786429365962189,0.0,0.0,0.0,0.0032051282051281937
2010-04-28,-0.010935601458080146,-0.009828009828009798,0.0,0.0,0.0,-0.013245033112582738,0.0036144578313253017,-0.004854368932038833,-0.010309278350515427,0.012779552715654896
2010-04-29,0.008599508599508532,0.008684863523573227,0.0,0.0,0.0,0.008948545861297452,-0.013205282112845107,0.004878048780487809,-0.01041666666666663,-0.003154574132492094
2010-04-30,-0.0073081607795371095,-0.012300123001230068,0.0,0.0,0.0,0.0077605321507761005,0.0,-0.009708737864077666,0.0,-0.006329113924050667
2010-05-03,0.007361963190184007,-0.0037359900373599153,0.0,0.0,0.0,-0.005500550055005493,0.0,0.0,0.0,0.006369426751592355
2010-05-04,0.0036540803897686658,0.0012499999999999734,0.0,0.011627906976744207,0.0,-0.012168141592920345,0.0012165450121655041,-0.004901960784313708,-0.0052631578947368585,0.0031645569620253333
2010-05-05,0.009708737864077666,0.011235955056179803,0.010869565217391353,0.0,0.017857142857142794,-0.00895856662933936,-0.009720534629404587,0.0,0.0,0.009463722397476282
2010-05-06,-0.019230769230769273,-0.01975308641975304,0.0,0.0,0.0,-0.01807909604519775,-0.006134969325153339,0.0049261083743843415,-0.005291005291005346,-0.006249999999999978
2010-05-07,0.007352941176470562,0.007556675062972307,-0.016129032258064502,0.0,0.0,-0.0023014959723820505,-0.012345679012345734,-0.009803921568627416,-0.005319148936170248,-0.0031446540880503138
2010-05-10,0.0024330900243310083,0.0024999999999999467,0.0,0.0,-0.005847953216374324,0.01384083044982698,0.018750000000000044,0.0,0.005347593582887722,0.0
2010-05-11,-0.0012135922330097637,-0.0012468827930174342,0.0,0.0,0.0,-0.03185437997724683,0.0,0.004950495049504955,0.0,-0.006309148264984188
2010-05-12,0.0012150668286756705,0.0012484394506866447,0.005464480874316946,0.0,-0.0117647058823529,-0.007050528789659172,0.0,0.009852216748768461,0.0,0.012698412698412653
2010-05-14,-0.009708737864077666,-0.02244389027431426,0.0,-0.0022988505747126853,0.0,-0.00591715976331364,-0.008588957055214674,0.009756097560975618,0.0,-0.01253918495297801
2010-05-17,0.018382352941176405,-0.003826530612244916,-0.010869565217391353,0.0,0.0,0.005952380952380931,-0.01856435643564358,-0.009661835748792313,-0.010638297872340385,0.0
2010-05-18,0.0072202166064982976,0.012804097311139628,-0.005494505494505475,0.0,0.0,0.01183431952662728,0.015132408575031508,0.014634146341463428,-0.005376344086021501,-0.00952380952380949
2010-05-19,0.005973715651135025,0.006321112515802696,0.0,0.0023041474654377225,0.0,0.005847953216374213,-0.008695652173912993,-0.004807692307692291,0.0,0.0032051282051281937
2010-05-20,-0.005938242280285055,-0.0037688442211055717,0.0,-0.005747126436781658,-0.023809523809523836,0.01744186046511631,-0.003759398496240629,0.009661835748792313,0.00540540540540535,-0.012779552715655007
2010-05-21,-0.004778972520907976,-0.01261034047919296,0.0,0.0,0.0,-0.005714285714285672,0.0062893081761006275,-0.004784688995215336,-0.005376344086021501,-0.003236245954692518
2010-05-24,0.014405762304922076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032467532467532756
2010-05-26,0.008284023668639007,0.02298850574712641,-0.011049723756906049,-0.005780346820809301,0.0,-0.028735632183908066,-0.008750000000000036,0.0,-0.00540540540540535,0.009771986970684043
2010-05-27,0.0035211267605634866,0.0037453183520599342,0.0,0.0,0.0,0.01183431952662728,0.0,0.004807692307692291,-0.005434782608695676,0.006451612903225712
2010-05-28,-0.01637426900584793,-0.01741293532338306,-0.005586592178770999,0.0,0.0,0.01754385964912286,0.0,0.0,0.0,0.012820512820512775
2010-06-01,-0.005945303210463715,-0.0025316455696202667,-0.005617977528089901,0.0,0.0,-0.01839080459770115,-0.010088272383354302,0.0,0.005464480874316946,0.0
2010-06-02,-0.0023923444976076125,-0.0025380710659898,0.0,0.0,0.0,0.0011709601873535203,0.0,0.0,0.005434782608695565,0.0031645569620253333
2010-06-03,-0.011990407673860948,0.0012722646310432406,0.0,0.0,-0.0060975609756097615,0.01871345029239757,0.02292993630573248,0.0,0.0108108108108107,0.012618296529968376
2010-06-04,-0.020631067961165095,-0.021601016518424387,0.02824858757062154,0.005813953488372103,0.0,-0.01722158438576349,-0.016189290161892855,0.004784688995215225,0.021390374331550888,0.015576323987538832
2010-06-07,-0.012391573729863659,-0.007792207792207795,-0.01098901098901095,0.011560693641618602,0.0,-0.008177570093457986,-0.015189873417721489,-0.00952380952380949,-0.005235602094240788,-0.0030674846625766694
2010-06-08,0.006273525721455453,0.0013089005235602524,-0.011111111111111072,-0.011428571428571455,-0.006134969325153339,-0.0035335689045936647,0.015424164524421524,0.0,0.0,-0.003076923076923088
2010-06-09,0.0024937655860348684,0.0013071895424836555,0.0,0.0,-0.006172839506172867,0.010638297872340496,-0.01898734177215189,0.0,0.0052631578947368585,0.0092592592592593
2010-06-10,-0.003731343283582045,-0.0026109660574412663,0.0,-0.005780346820809301,-0.006211180124223614,0.012865497076023358,-0.006451612903225823,-0.004807692307692291,-0.010471204188481686,0.015290519877675823
2010-06-11,0.0037453183520599342,0.0013089005235602524,0.0,0.0,0.0,-0.002309468822170868,0.01558441558441559,0.004830917874396157,0.02645502645502651,-0.003012048192771122
2010-06-14,0.008706467661691475,0.0013071895424836555,0.0,0.0,0.0,0.0185185185185186,0.0038363171355497716,0.004807692307692291,0.005154639175257714,0.0
2010-06-15,0.011097410604192337,0.010443864229765065,-0.005617977528089901,-0.005813953488372103,0.0,0.003409090909090917,0.003821656050955413,-0.004784688995215336,-0.00512820512820511,0.0060422960725075026
2010-06-16,0.0060975609756097615,0.009043927648578753,0.0,0.0,-0.006249999999999978,0.014722536806341946,0.002538071065989911,0.0,0.005154639175257714,0.012012012012011963
2010-06-17,0.0,0.003841229193341844,0.0,0.0,0.0,0.01116071428571419,0.0,0.004807692307692291,0.03076923076923066,0.0029673590504450953
2010-06-18,-0.00484848484848488,-0.005102040816326481,0.0,0.0,0.0,-0.0066225165562914245,0.012658227848101333,0.004784688995215225,0.03482587064676612,0.00591715976331364
2010-06-21,0.006090133982947554,0.0,0.0,0.0,0.0,0.005555555555555536,0.006250000000000089,0.004761904761904745,0.004807692307692291,0.02941176470588225
2010-06-22,-0.003631961259079941,0.0064102564102563875,0.0,0.0,0.0,-0.011049723756906049,-0.00248447204968949,0.004739336492890933,-0.004784688995215336,-0.005714285714285672
2010-06-23,-0.0012150668286755595,0.002547770700636942,-0.005649717514124242,0.0,0.0,0.007821229050279266,-0.0037359900373599153,-0.004716981132075526,0.004807692307692291,0.008620689655172376
2010-06-24,-0.006082725060827299,-0.008894536213468918,0.005681818181818121,0.0,0.0,-0.006651884700665134,0.0,0.0,-0.004784688995215336,0.019943019943019946
2010-06-25,0.0,0.0,0.0,0.005847953216374213,0.018867924528301883,0.008928571428571397,0.0,0.009478672985782088,0.009615384615384581,0.022346368715083775
2010-06-28,-0.006119951040391647,-0.0038461538461538325,0.011299435028248483,0.005813953488372103,0.0,0.0033185840707965486,0.00374999999999992,0.014084507042253502,0.0,0.010928961748633892
2010-06-29,-0.022167487684729092,-0.02445302445302444,-0.011173184357541888,-0.005780346820809301,0.0,-0.02425578831312014,-0.0037359900373599153,0.0,-0.00952380952380949,-0.002702702702702675
2010-06-30,0.02267002518891692,0.0237467018469657,0.0,0.0,0.0,-0.001129943502824804,-0.012499999999999956,0.0,0.0,0.013550135501354976
2010-07-01,-0.018472906403940836,-0.011597938144329856,0.005649717514124353,-0.01744186046511631,0.012345679012345734,0.007918552036199067,-0.015189873417721489,-0.02314814814814814,0.0,-0.016042780748663055
2010-07-02,0.0037641154328733606,0.006518904823989535,0.0,0.0,0.0,0.006734006734006703,0.0,-0.009478672985781977,-0.014423076923076872,0.024456521739130377
2010-07-05,0.0,0.0,0.011235955056179803,0.0,0.0,0.00557413600891854,-0.003856041131105381,-0.009569377990430672,-0.004878048780487809,-0.0053050397877983935
2010-07-06,0.007500000000000062,0.011658031088082943,0.005555555555555536,0.0,0.0,0.011086474501108556,-0.015483870967741953,-0.004830917874396157,-0.004901960784313708,-0.005333333333333301
2010-07-07,0.027295285359801413,0.02688860435339313,0.0,0.0,0.0,-0.007675438596491224,0.00917431192660545,-0.004854368932038833,-0.009852216748768461,-0.00536193029490617
2010-07-08,0.0012077294685990392,0.007481296758104827,0.0,0.00591715976331364,0.012195121951219523,0.017679558011049812,0.006493506493506551,0.0,-0.014925373134328401,0.005390835579514919
2010-07-09,0.003618817852834688,0.0024752475247524774,0.011049723756906049,0.0,0.0,-0.005428881650380024,0.003870967741935516,0.009756097560975618,0.005050505050504972,-0.01608579088471851
2010-07-12,0.004807692307692291,0.006172839506172867,0.005464480874316946,0.0,0.006024096385542244,0.008733624454148492,0.006426735218509005,0.009661835748792313,0.01005025125628145,0.01089918256130784
2010-07-13,0.011961722488038173,0.01104294478527601,0.0,0.0,0.0,0.006493506493506551,0.0025542784163474774,0.0,0.0,-0.016172506738544423
2010-07-14,-0.0011820330969266601,-0.004854368932038833,0.0,0.0,0.0,0.031182795698924792,0.003821656050955413,0.009569377990430672,0.00995024875621886,-0.010958904109588996
2010-07-15,0.008284023668639007,0.01585365853658538,0.010869565217391353,0.0117647058823529,0.011976047904191711,0.02294056308654846,0.021573604060913798,0.0,0.009852216748768461,0.02216066481994461
2010-07-16,0.014084507042253502,-0.009603841536614643,0.010752688172043001,-0.011627906976744207,0.0,0.016309887869520923,0.012422360248447228,0.014218009478673022,0.019512195121951237,0.0
2010-07-19,0.0092592592592593,-0.00484848484848488,0.02127659574468077,0.0,0.00591715976331364,-0.015045135406218657,-0.006134969325153339,0.004672897196261738,0.004784688995215225,-0.0027100271002710175
2010-07-20,0.011467889908256979,0.01218026796589533,-0.00520833333333337,0.0,0.0,-0.03258655804480648,0.0037037037037037646,-0.0046511627906976605,-0.00952380952380949,0.0
2010-07-21,0.006802721088435382,0.001203369434416457,0.0,0.0,0.0,0.0189473684210526,0.008610086100861114,0.0,0.0,-0.013586956521739135
2010-07-22,0.015765765765765716,0.027644230769230838,0.010471204188481575,0.01764705882352935,0.0235294117647058,0.0020661157024792765,0.0060975609756097615,0.014018691588784993,0.014423076923076872,0.0
2010-07-23,0.011086474501108556,0.007017543859649145,0.020725388601036343,0.005780346820809301,0.0,-0.003092783505154628,0.018181818181818077,0.0,0.004739336492890933,0.008264462809917328
2010-07-26,-0.006578947368421018,-0.006968641114982632,-0.005076142131979711,0.0,0.011494252873563315,0.009307135470527417,0.0,0.0,0.0,0.013661202185792254
2010-07-27,-0.0055187637969095205,-0.005847953216374324,0.0,0.0,-0.005681818181818232,0.008196721311475308,-0.011904761904761862,-0.009216589861751112,-0.009433962264150941,-0.005390835579514808
2010-07-28,0.004439511653718142,0.00588235294117645,0.0,0.0,0.0,0.0030487804878047697,0.012048192771084265,0.0046511627906977715,0.004761904761904745,0.008130081300812941
2010-07-29,0.015469613259668558,0.026900584795321647,0.005102040816326481,0.011494252873563315,0.011428571428571344,0.01317122593718345,0.011904761904761862,0.0092592592592593,0.004739336492890933,0.0
2010-07-30,0.01196953210010876,0.013667425968109326,0.025380710659898442,0.022727272727272707,0.011299435028248483,0.008999999999999897,0.00588235294117645,0.0,0.009433962264151052,0.0
2010-08-02,0.01505376344086029,0.03370786516853941,0.00990099009900991,0.005555555555555536,0.0,0.01090188305252715,0.01754385964912286,0.0,0.028037383177569986,-0.008064516129032251
2010-08-03,-0.012711864406779627,-0.01521739130434785,0.0,0.005524861878453136,0.011173184357541999,0.01764705882352935,0.009195402298850519,0.00917431192660545,0.018181818181818077,-0.005420054200542035
2010-08-04,0.006437768240343367,0.007726269315673218,0.0,0.0219780219780219,0.022099447513812098,-0.0009633911368015502,0.002277904328018332,0.027272727272727337,0.008928571428571397,-0.016348773841961872
2010-08-05,-0.002132196162046962,-0.003285870755750264,0.03921568627450989,0.010752688172043001,0.0,0.017357762777242103,0.011363636363636465,0.004424778761061843,0.004424778761061843,0.0
2010-08-06,0.004273504273504258,0.003296703296703285,0.0,0.02127659574468077,-0.00540540540540535,0.004739336492890933,0.022471910112359605,0.03524229074889873,0.048458149779735615,0.02216066481994461
2010-08-09,0.010638297872340496,0.010952902519167473,0.0,0.005208333333333259,0.0,0.0,0.027472527472527375,0.017021276595744705,0.008403361344537785,0.0
2010-08-10,-0.0052631578947368585,-0.00325027085590468,0.07547169811320753,0.02590673575129543,0.08695652173913038,-0.018867924528301883,-0.016042780748663055,0.004184100418409997,-0.008333333333333304,0.0
2010-08-11,0.007407407407407307,0.005434782608695565,-0.02631578947368418,0.04040404040404044,0.0,-0.004807692307692291,0.010869565217391353,-0.04166666666666663,0.0,-0.008130081300813052
